, ab2B, ab3B, ab4B, ab5B, ac1a, ac1b, ac2a, ac2b, ac3a, ac4, Gr21a, Or10a, Or13a, Or19a, Or1a, Or22a, Or22b, Or22c, Or23a, Or24a, Or2a, Or30a, Or33a, Or33b, Or33c, Or35a, Or42a, Or42b, Or43a, Or43b, Or45a, Or45b, Or46a, Or47a, Or47b, Or49a, Or49b, Or56a, Or59a, Or59b, Or59c, Or63a, Or65a, Or67a, Or67b, Or67c, Or67d, Or69a, Or71a, Or74a, Or7a, Or82a, Or83a, Or83c, Or85a, Or85b, Or85c, Or85d, Or85e, Or85f, Or88a, Or92a, Or94a, Or94b, Or98a, Or9a, pb2A
smile not available - CAS: 7732-18-5, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0248784137673, nan, nan, nan, nan, nan, nan, 0.0434836384649, 0.0170594837262, nan, nan, nan, 0.0941086495108, nan, nan, nan, 0.255088858156, 0.0276698491092, nan, nan, nan, 0.011094587964, nan, nan, nan, nan, nan, nan, nan, nan, 0.140758665354, nan, nan, nan, nan, 0.249077463653, nan, nan, nan, nan, nan, nan, 0.101581183044, nan, nan, nan, nan, nan, 0.199640834011, 0.0403470975219, nan, nan, nan
smile not available - CAS: 1336-21-6, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.068235849373, nan, 0.122832610464, nan, 0.0161165448394, nan, nan, 0.0153485782709, nan, 0.0349055984631, nan, nan, 0.00812871396294, nan, 0.0804278691108, nan, nan, 0.0863888651482, 0.0503305697427, nan, nan, nan, 0.0849956456096, 0.15892443129, nan, 0.0168027852766, nan, nan, 0.0283253096177, nan, nan, 0.0679089345494, 0.0484181268697, nan, 0.0415341076164, nan, nan, nan, nan, 0.0851335233356, 0.0201123973007, nan, nan, 0.0316325980099, 0.0602303674496, nan, nan, nan, 0.0826170808106, 0.059206484798, nan, nan, nan, 0.104998408107, 0.183583887643, nan
NCCCCN, 0.00901742886361, 0.0723859093878, nan, 0.144466610099, 0.0, 0.113308749581, 0.936305732484, 0.0443090556633, 0.0092862670397, 0.0817001469868, nan, 0.0244917133276, 0.0973500867359, 0.0996566462252, nan, 0.036819164889, nan, nan, 0.0153485782709, nan, 0.0420954874117, nan, nan, 0.0145511052838, nan, 0.170277497074, nan, 0.347851447715, 0.0311371900451, 0.0444886156078, nan, nan, nan, 0.00465244386721, 0.0853856766752, nan, 0.018629641731, nan, nan, 0.0138981495289, nan, nan, 0.0512101056012, 0.011173413893, nan, 0.0448142175836, nan, nan, nan, nan, 0.0377281891304, 0.0284936895533, nan, nan, 0.0199784829536, 0.102267465034, nan, nan, nan, 0.0597623502007, 0.0461026196473, 0.02328988771, nan, nan, 0.101718889679, 0.163892698285, nan
NCCCCCN, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0235191346535, nan, 0.108927031921, nan, 0.0161165448394, nan, nan, 0.0043853080774, nan, 0.030253140383, nan, nan, 0.01068668186, nan, 0.120046941056, nan, nan, 0.0467057850677, 0.0787157668155, nan, nan, nan, 0.00667518809537, 0.125880755158, nan, 0.00994675569028, nan, nan, 0.0333541215891, nan, nan, 0.0546298594607, 0.00372447129767, nan, 0.0468818181722, nan, nan, nan, nan, 0.0, 0.0122112448223, nan, nan, 0.0233082301126, 0.11852633095, nan, nan, nan, 0.0801548183597, 0.059206484798, nan, nan, nan, 0.0953976981603, 0.147255033507, nan
N, 0.00901742886361, 0.120498425897, 0.0, 0.0880020941202, 0.566878980892, 0.104592691921, 0.0439875176335, 0.0324933074864, 0.0309542234657, 0.142087212151, 0.235412075975, 0.0629663378663, 0.0671545449175, nan, nan, 0.101871260791, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.197410251661, nan, 0.111552901986, nan, nan, nan, nan, nan, nan, nan, nan, 0.0322005512154, nan, nan, 0.0122977950245, nan, nan, nan, nan, nan, 0.0682282397525, nan, nan, nan, nan, 0.179288500251, 0.0630494509069, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.02328988771, nan, nan, 0.109110821015, nan, nan
NCCO, 0.0350303401329, 0.0653406274872, 0.0, 0.111575511031, nan, nan, nan, nan, nan, nan, nan, 0.0356384659156, 0.0764454808616, nan, nan, 0.133375934352, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.111552901986, nan, nan, nan, nan, nan, nan, nan, nan, 0.0322005512154, nan, nan, 0.0144962872489, nan, nan, nan, nan, nan, 0.0682282397525, nan, nan, nan, nan, 0.179288500251, 0.0630494509069, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.02328988771, nan, nan, 0.109110821015, nan, nan
CCCCCCCN, nan, nan, nan, nan, 0.164266068327, 0.0958766342608, 0.0, 0.0118157481769, 0.0, 0.0710436060755, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.529315066441, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
CC(C)CCN, nan, nan, nan, nan, 0.157824261726, 0.0, 0.0, 0.0177236222653, 0.0092862670397, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.449148995073, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
CNC, nan, nan, nan, nan, 0.0257672264042, 0.100234663091, 0.050271448724, 0.0443090556633, 0.0495267575451, 0.120774130328, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.20480614202, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
O=C1CCCO1, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0285994922885, nan, 0.104291839073, nan, 0.0829051226062, nan, nan, 0.0285045025031, nan, 0.049567997132, nan, nan, 0.0559008273365, nan, 0.404438305195, nan, nan, 0.0422576150612, 0.101567784469, nan, nan, nan, 0.0374831508049, 0.27874764071, nan, 0.0110877573973, nan, nan, 0.056165677477, nan, nan, 0.0775078674229, 0.312525112692, nan, 0.0549953772151, nan, nan, nan, nan, 0.22876066457, 0.00495695718674, nan, nan, 0.028302850851, 0.187843168965, nan, nan, nan, 0.0972284763638, 0.0635744398482, nan, nan, nan, 0.120999591351, 0.250225954349, nan
CC[C@H]1CCC(=O)O1, nan, nan, nan, nan, 0.0289881297047, 0.0392222594703, 0.0345616209977, 0.0384011815748, 0.0495267575451, 0.0674914257717, nan, 0.0928618042635, nan, 0.115879821192, nan, 0.334975562737, nan, nan, 0.0563679641287, nan, 0.0655206273778, nan, nan, 0.119016448655, nan, 0.654430607946, nan, nan, 0.123740971757, 0.139098186584, nan, nan, nan, 0.121773593861, 0.0853005829604, nan, 0.0110877573973, nan, nan, 0.0612758731297, nan, nan, 0.11367557394, 0.129878111883, nan, 0.0830687485217, nan, nan, nan, nan, 0.00291285258385, 0.0258912888115, nan, nan, 0.0366272187483, 0.209722327293, nan, nan, nan, 0.215855786211, 0.0657584173733, nan, nan, nan, 0.104998408107, 0.436095996728, nan
CCCC[C@H]1CCC(=O)O1, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0928618042635, nan, 0.12558898665, nan, 0.0769916813523, nan, nan, 0.0263118484644, nan, 0.0445531669836, nan, nan, 0.0673945458764, nan, 0.229608777295, nan, nan, 0.0675737730163, 0.128625991571, nan, nan, nan, 0.089930778514, 0.113187516044, nan, 0.00880640915347, nan, nan, 0.015816545222, nan, nan, 0.119441264636, 0.0727089741123, nan, 0.0495734933855, nan, nan, nan, nan, 0.0808794169197, 0.0810907740533, nan, nan, 0.0199784829536, 0.64954976115, nan, nan, nan, 0.116740557613, 0.0242628443963, nan, nan, nan, 0.351416630064, 0.163892698285, nan
CCCCCC[C@H]1CCC(=O)O1, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.033894635089, nan, 0.0695278927153, nan, 0.0203782311438, nan, nan, 0.0131559242322, nan, 0.0257033797467, nan, nan, 0.092541010679, nan, 0.0579936373254, nan, nan, 0.0289131050419, 0.0474122919499, nan, nan, nan, 0.0167889092362, 0.180983916344, nan, 0.0122294196947, nan, nan, 0.00753327626905, nan, nan, 0.0512101056012, 0.0316580060302, nan, 0.029657136813, nan, nan, nan, nan, 0.117485640278, 0.0043373375384, nan, nan, 0.0233082301126, 0.0515531074055, nan, nan, nan, 0.0233972894216, 0.0744943274737, nan, nan, nan, 0.0569948583747, 0.0714971673654, nan
CCCCC[C@H]1CCCC(=O)O1, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.02610511799, nan, 0.0672102962914, nan, 0.0132676262236, nan, nan, 0.0153485782709, nan, 0.0279659155707, nan, nan, 0.0855702084919, nan, 0.0417754698319, nan, nan, 0.0333612750483, 0.0474122919499, nan, nan, nan, 0.0228571419207, 0.176351142731, nan, 0.00766671242526, nan, nan, 0.0208092609002, nan, nan, 0.04066869769, 0.022346827786, nan, 0.0283494503868, nan, nan, nan, nan, 0.107644121875, 0.00619619648342, nan, nan, 0.0473380720824, 0.0981809599193, nan, nan, nan, 0.0328142289253, 0.0570225072729, nan, nan, nan, 0.0537946217259, 0.0679519160915, nan
OC=O, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.128373605361, nan, 0.12051501404, nan, 0.0534851260662, nan, nan, 0.0021926540387, nan, 0.0234646076856, nan, nan, 0.0119711131463, nan, 0.0854722564248, nan, nan, 0.0489298700709, 0.0659114629904, nan, nan, nan, 0.0208343976925, 0.108832863254, nan, 0.0156584252217, nan, nan, 0.0792810144456, nan, nan, 0.0646445810518, 0.0279335347325, nan, 0.0442022042213, nan, nan, nan, nan, 0.111008566743, 0.0043373375384, nan, nan, 0.0266379772715, 0.0559031550452, nan, nan, nan, 0.05707256867, 0.059206484798, nan, nan, nan, 0.0424079042432, 0.123606991944, nan
CC(O)=O, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.218174256962, 0.0928618042635, 0.0251672753942, 0.128353395162, nan, 0.0507071069393, nan, nan, 0.0175412323096, nan, 0.0396691631832, nan, nan, 0.0180302979153, nan, 0.0626259747203, nan, nan, 0.0908378543177, 0.0722942589554, nan, nan, nan, 0.026902630377, 0.104393058539, nan, 0.017947833926, nan, nan, 0.0766973823096, nan, nan, 0.0711397415528, 0.00931117824418, 0.171310863018, 0.0362304473918, nan, nan, nan, nan, 0.120611355393, 0.0352525044606, nan, nan, 0.0473380720824, 0.110449069425, nan, nan, nan, 0.0676007427662, 0.0482865971724, 0.0163320873077, nan, nan, 0.0889972248627, 0.106457238459, nan
CCC(O)=O, nan, nan, nan, nan, 0.0837434858135, 0.0435802883004, 0.223079553713, 0.109295670636, 0.485981308411, 0.078147966683, 0.229638614346, 0.141037196859, 0.0703613530148, 0.133906495416, 0.0142162364385, 0.103701750822, nan, 0.0669022059157, 0.0131559242322, 0.0591687627261, 0.0215720265633, 0.0, 0.0341189674523, 0.0542996900049, nan, 0.048462329878, 0.192599375403, 0.347067123228, 0.0675737730163, 0.062733109892, 0.0387408952277, 0.028129023103, nan, 0.0105741363557, 0.0998509027716, 0.0217007632679, 0.0225350311863, nan, 0.038243504642, 0.0766973823096, nan, nan, 0.0837620486827, 0.134716990664, 0.137068783375, 0.0522778080265, nan, nan, nan, 0.141522778225, 0.0225953853842, 0.0469248176321, nan, nan, 0.0316325980099, 0.165379759115, 0.125583159612, nan, nan, 0.0776796972237, 0.0439186421222, 0.0184937165524, 0.0962302102846, 0.0151577940351, 0.0633953316723, 0.14390227894, nan
CCCC(O)=O, 0.0139864019293, 0.0285058578318, 0.0, 0.012661302911, 0.0289881297047, 0.0261481729802, 0.119394690719, 0.109295670636, 0.377641526281, 0.13143067124, nan, 0.0948218578928, 0.231161385074, 0.147932707408, nan, 0.099694682278, nan, nan, 0.0131559242322, nan, 0.0547252514893, nan, nan, 0.00558496487694, nan, 0.116348823193, 0.0837930399647, 0.111552901986, 0.0574262897471, 0.104888863258, nan, nan, nan, 0.089930778514, 0.0747179813683, nan, 0.0268286481453, nan, nan, 0.0675567455224, nan, nan, 0.0868500231122, 0.330466733817, 0.179611694452, 0.0549609524098, nan, nan, 0.0192611442304, nan, 0.230692977134, 0.0415238500887, nan, nan, 0.024973103692, 0.15775457584, nan, nan, nan, 0.0923772414585, 0.0548385297477, 0.02646942266, nan, nan, 0.096365672299, 0.487748679253, nan
CCCCC(O)=O, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.104269734389, 0.0617835028094, 0.206110345598, nan, 0.0905555428537, nan, nan, 0.0241191944257, nan, 0.0445531669836, nan, nan, 0.00558496487694, nan, 0.229608777295, nan, nan, 0.0675737730163, 0.062733109892, 0.290626985701, nan, nan, 0.074751975249, 0.0998509027716, nan, 0.0145147480373, nan, nan, 0.0766973823096, nan, nan, 0.0646445810518, 0.664788766102, 0.0809884778562, 0.0428667489767, nan, nan, nan, nan, 0.202998620819, 0.103067279864, nan, nan, 0.0366272187483, 0.122535115246, nan, nan, nan, 0.0676007427662, 0.0439186421222, 0.0288040008573, nan, nan, 0.0203557940367, 0.140541056028, nan
CCCCCC(O)=O, nan, nan, nan, nan, 0.0708598726115, 0.0915186054308, 0.087975035267, 0.0531708667959, 0.0711947139711, 0.234443900049, nan, 0.0957617017355, 0.0752773911656, 0.206110345598, nan, 0.287872439408, nan, nan, 0.0263118484644, nan, 0.0470435342846, nan, nan, 0.109328976649, nan, 0.0959118759936, nan, nan, 0.111889122594, 0.062733109892, nan, nan, nan, 0.0465159739882, 0.0903743236654, nan, 0.0202400202225, nan, nan, 0.0896541993686, nan, nan, 0.0806484535784, 0.0578970368779, 0.159384951418, 0.0442022042213, nan, nan, nan, nan, 0.159036725738, 0.076350706137, nan, nan, 0.0233082301126, 0.161575987845, nan, nan, nan, 0.0923772414585, 0.0482865971724, 0.0312612387771, nan, nan, 0.0697958049699, 0.150599346003, nan
CCCCCCC(O)=O, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0355230430255, 0.0817297565097, 0.0764806819868, nan, 0.0746669735404, nan, nan, 0.0153485782709, nan, 0.0349055984631, nan, nan, 0.0145511052838, nan, 0.115185084625, nan, nan, 0.0444817000644, 0.104888863258, nan, nan, nan, 0.0248798861488, 0.163161355773, nan, 0.00766671242526, nan, nan, 0.056165677477, nan, nan, 0.0546298594607, 0.0204845921372, 0.126767338724, 0.0244394787259, nan, nan, nan, nan, 0.135319178303, 0.00619619648342, nan, nan, 0.0473380720824, 0.150058030161, nan, nan, nan, 0.0515381129592, 0.0526545522226, 0.0372464622788, nan, nan, 0.0322300072248, 0.0855880862791, nan
CCCCCCCC(O)=O, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0355230430255, 0.0641691813544, 0.0602575070199, nan, 0.00954638892966, nan, nan, 0.0241191944257, nan, 0.0234646076856, nan, nan, 0.00307311047536, nan, 0.0556773113012, nan, nan, 0.0675737730163, 0.0722942589554, nan, nan, nan, 0.0344606590363, 0.146468434468, nan, 0.0133717480616, nan, nan, 0.0283253096177, nan, nan, 0.0546298594607, 0.00186223564884, 0.148512040451, 0.0309670822393, nan, nan, nan, nan, 0.132485921741, 0.00495695718674, nan, nan, 0.0332974715894, 0.262157924923, nan, nan, nan, 0.05707256867, 0.0613904623231, 0.0385854741877, nan, nan, 0.0271410587156, 0.0679519160915, nan
CCCCCCCCC(O)=O, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0402043208191, 0.0427847593419, 0.0764806819868, nan, 0.0752184004676, nan, nan, 0.0109632701935, nan, 0.0234646076856, nan, nan, 0.0180302979153, nan, 0.0464103325805, nan, nan, 0.0355853600516, 0.0595626936977, nan, nan, nan, 0.014766165008, 0.176351142731, nan, 0.0122294196947, nan, nan, 0.0333541215891, nan, nan, 0.0370502973964, 0.011173413893, 0.121526285727, 0.0349109656794, nan, nan, nan, nan, 0.123669469225, 0.00495695718674, nan, nan, 0.0473380720824, 0.172935180667, nan, nan, nan, 0.0515381129592, 0.0526545522226, 0.0394049767679, nan, nan, 0.0220521102065, 0.0543325192283, nan
CCCCC\C=C/C\C=C/CCCCCCCC(O)=O, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0475022778408, nan, 0.0509871213245, nan, 0.0101479286006, nan, nan, 0.0306971565418, nan, 0.0131444518153, nan, nan, 0.00558496487694, nan, 0.238165313593, nan, nan, 0.0378094450548, 0.153382217219, nan, nan, nan, 0.113091271394, 0.108832863254, nan, 0.0110877573973, nan, nan, 0.038397527847, nan, nan, 0.0837620486827, 0.0167601208395, nan, 0.0231403682099, nan, nan, nan, nan, 0.456086825938, 0.00495695718674, nan, nan, 0.050899078765, 0.2275406044, nan, nan, nan, 0.05707256867, 0.039550687072, nan, nan, nan, 0.0271410587156, 0.0855880862791, nan
CC(C)C(O)=O, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.123176130817, 0.0695139794525, 0.139492249755, nan, 0.100489116255, nan, nan, 0.0131559242322, nan, 0.0234646076856, nan, nan, 0.00812871396294, nan, 0.067258074687, nan, nan, 0.0675737730163, 0.0722942589554, nan, nan, nan, 0.074751975249, 0.113187516044, nan, 0.0168027852766, nan, nan, 0.0922572181915, nan, nan, 0.0646445810518, 0.0167601208395, 0.164538984203, 0.0455405383064, nan, nan, nan, nan, 0.171198054872, 0.0383415332555, nan, nan, 0.0299677244304, 0.142288525514, nan, nan, nan, 0.0751894231881, 0.0504705746975, 0.0200727280169, nan, nan, 0.0601950950235, 0.140541056028, nan
CC(C)CC(O)=O, 0.00829451544177, nan, nan, nan, 0.0837434858135, 0.108950720751, 0.0534134142692, 0.0856641742823, 0.30644681231, 0.15984811367, nan, 0.106925653081, nan, 0.179522494834, nan, 0.07348130981, nan, nan, 0.0109632701935, nan, 0.0372729322899, nan, nan, 0.00685508488019, nan, 0.0626130147518, nan, nan, 0.0422576150612, 0.06909831951, nan, nan, nan, 0.0582706167947, 0.130027833697, nan, 0.0190935769574, nan, nan, 0.0870550813085, nan, nan, 0.0679089345494, 0.127444206313, nan, 0.048226112819, nan, nan, nan, nan, 0.140848335689, 0.0988715689315, nan, nan, 0.0473380720824, 0.0815309696211, nan, nan, nan, 0.0751894231881, 0.0526545522226, nan, nan, nan, 0.0441939117795, 0.153935242629, nan
CC(=O)C(O)=O, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.107046800765, nan, 0.118197417616, nan, 0.0590817626947, nan, nan, 0.0175412323096, nan, 0.0349055984631, nan, nan, 0.00431830893768, nan, 0.0854722564248, nan, nan, 0.0863888651482, 0.06909831951, nan, nan, nan, 0.0849956456096, 0.108832863254, nan, 0.0133717480616, nan, nan, 0.066401161142, nan, nan, 0.0837620486827, 0.0279335347325, nan, 0.0428667489767, nan, nan, nan, nan, 0.272645602121, 0.0043373375384, nan, nan, 0.0266379772715, 0.0940502019994, nan, nan, nan, 0.0650211432488, 0.0657584173733, nan, nan, nan, 0.037318955734, 0.150599346003, nan
CCCC[C@H](CC)C(O)=O, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0511350850516, nan, 0.0695278927153, nan, 0.0246268035858, nan, nan, 0.0153485782709, nan, 0.0349055984631, nan, nan, 0.00102437015845, nan, 0.0464103325805, nan, nan, 0.0133445100193, 0.194817170552, nan, nan, nan, 0.108637129848, 0.125880755158, nan, 0.0110877573973, nan, nan, 0.0689694934889, nan, nan, 0.0679089345494, 0.011173413893, nan, 0.0388770162163, nan, nan, nan, nan, 0.153998531992, 0.00557657683508, nan, nan, 0.0399569659073, 0.36311376846, nan, nan, nan, 0.0801548183597, 0.0329987544967, nan, nan, nan, 0.0424079042432, 0.0890884327508, nan
C[C@H](O)C(O)=O, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.136024926752, nan, 0.111244628344, nan, 0.0620856406882, nan, nan, 0.0131559242322, nan, 0.032566026909, nan, nan, 0.0158467615889, nan, 0.105384822855, nan, nan, 0.0951996427576, 0.0595626936977, nan, nan, nan, 0.074751975249, 0.104393058539, nan, 0.0168027852766, nan, nan, 0.056165677477, nan, nan, 0.0646445810518, 0.0242090634349, nan, 0.0563593353187, nan, nan, nan, nan, 0.146213837005, 0.00619619648342, nan, nan, 0.0233082301126, 0.0602303674496, nan, nan, nan, 0.0650211432488, 0.0526545522226, nan, nan, nan, 0.0697958049699, 0.0960624583706, nan
CSCCCO, 0.0305544761916, 0.0725518840277, 0.0, 0.688039594612, nan, nan, nan, nan, nan, nan, nan, 0.0668615798878, 0.122900160582, 0.0996566462252, nan, 0.0798904542554, nan, nan, 0.0153485782709, nan, 0.0470435342846, nan, nan, 0.01068668186, nan, 0.720232722785, nan, 0.111552901986, 0.107820262132, 0.164356332049, nan, nan, nan, 0.685663877631, 0.080182830327, nan, 0.0216441543064, nan, nan, 0.0455573352536, nan, nan, 0.0512101056012, 0.139520550262, nan, 0.0832279176956, nan, nan, nan, nan, 0.210211947017, 0.0918104233482, nan, nan, 0.11980219476, 0.184141024552, nan, nan, nan, 0.145471687151, 0.0635744398482, 0.02328988771, nan, nan, 0.111533121543, 0.376408825638, nan
CSC, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0238929901823, nan, 0.0579399105961, nan, 0.0161165448394, nan, nan, 0.0109632701935, nan, 0.0279659155707, nan, nan, 0.0119711131463, nan, 0.0603098494154, nan, nan, 0.0266890200387, 0.0754998733704, nan, nan, nan, 0.0188116534643, 0.15892443129, nan, 0.00245407068377, nan, nan, 0.183166401682, nan, nan, 0.0370502973964, 0.0204845921372, nan, 0.0309670822393, nan, nan, nan, nan, 0.129602436233, 0.0201123973007, nan, nan, 0.028302850851, 0.130493985131, nan, nan, nan, 0.0923772414585, 0.0461026196473, nan, nan, nan, 0.0169631616973, 0.140541056028, nan
CCCSSCCC, 0.0073445772805, 0.0580337287931, 0.0, 0.0880020941202, nan, nan, nan, nan, nan, nan, nan, 0.0696215826421, 0.099672820722, nan, nan, 0.12124614133, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.111552901986, nan, nan, nan, nan, nan, nan, nan, nan, 0.0322005512154, nan, nan, 0.0122977950245, nan, nan, nan, nan, nan, 0.0682282397525, nan, nan, nan, nan, 0.179288500251, 0.0630494509069, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.02328988771, nan, nan, 0.109110821015, nan, nan
CCCS, 0.0156976391029, 0.0841527504275, 0.0, 0.104129397144, nan, nan, nan, nan, nan, nan, nan, 0.0493745439711, 0.0880591507918, nan, nan, 0.139222242078, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.111552901986, nan, nan, nan, nan, nan, nan, nan, nan, 0.0322005512154, nan, nan, 0.0100976946815, nan, nan, nan, nan, nan, 0.0682282397525, nan, nan, nan, nan, 0.179288500251, 0.0630494509069, nan, nan, nan, 0.216441377243, nan, nan, nan, nan, nan, 0.02328988771, nan, nan, 0.109110821015, nan, nan
CC(C)=C1CCC(C)=CC1, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.028021962982, nan, 0.270457250083, nan, 0.0246268035858, nan, nan, 0.0131559242322, nan, 0.0147301606901, nan, nan, 0.0673945458764, nan, 0.0954811089559, nan, nan, 0.0625707269754, 0.0787157668155, nan, nan, nan, 0.0435107965773, 0.167465107403, nan, 0.0145147480373, nan, nan, 0.0459901976937, nan, nan, 0.0442325543471, 0.0972385591682, nan, 0.048226112819, nan, nan, nan, nan, 0.166400811118, 0.00619619648342, nan, nan, 0.0316325980099, 0.146182497364, nan, nan, nan, 0.0515381129592, 0.0723103499486, nan, nan, nan, 0.287411897088, 0.0714971673654, nan
CC1=CC[C@@H]2C[C@H]1C2(C)C, 0.0106902804467, 0.0936293817692, 0.0, 0.00949597718326, nan, nan, nan, nan, nan, nan, nan, 0.0310048731747, 0.11825469261, 0.179522494834, nan, 0.0599343346759, nan, nan, 0.0131559242322, nan, 0.0234646076856, nan, nan, 0.0784352275892, nan, 0.194538708895, 0.0738142581027, nan, 0.115896338344, 0.0532434730887, nan, nan, nan, 0.094754474962, 0.15892443129, nan, 0.0199336318203, nan, nan, 0.016278705187, nan, nan, 0.0613447212622, 0.0316580060302, nan, 0.0530070609995, nan, nan, 0.0296160925668, nan, 0.194879783836, 0.062836579329, nan, nan, 0.0399569659073, 0.191529082491, nan, nan, nan, 0.0850685801149, 0.0635744398482, nan, nan, nan, 0.483606420184, 0.0714971673654, nan
CC1(C)[C@@H]2C[C@H]1C(=C)CC2, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.025626461514, nan, 0.236385411742, nan, 0.0118407150106, nan, nan, 0.0109632701935, nan, 0.0349055984631, nan, nan, 0.0673945458764, nan, 0.0753565530082, nan, nan, 0.131381478395, 0.06909831951, nan, nan, nan, 0.014766165008, 0.207961966304, nan, 0.0133717480616, nan, nan, 0.00753327626905, nan, nan, 0.0370502973964, 0.00744894259534, nan, 0.0362304473918, nan, nan, nan, nan, 0.120611355393, 0.0122112448223, nan, nan, 0.0543833613783, 0.138375915502, nan, nan, nan, 0.0395511266957, 0.0635744398482, nan, nan, nan, 0.0305336910551, 0.0543325192283, nan
CC1=CC[C@@H]2[C@H](C1)C2(C)C, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.025626461514, nan, 0.495705304602, nan, 0.0132676262236, nan, nan, 0.00877061615479, nan, 0.0257033797467, nan, nan, 0.0479568131117, nan, 0.0556773113012, nan, nan, 0.127585203176, 0.062733109892, nan, nan, nan, 0.0344606590363, 0.185788252524, nan, 0.00592768717717, nan, nan, 0.00753327626905, nan, nan, 0.0477453049387, 0.022346827786, nan, 0.0428667489767, nan, nan, nan, nan, 0.161515653453, 0.00619619648342, nan, nan, 0.0708517578077, 0.0645349469635, nan, nan, nan, 0.0486755304611, 0.0679423948984, nan, nan, nan, 0.0237484263762, 0.0785605886336, nan
CC(=C)[C@@H]1CCC(C)=CC1, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.224477438336, 0.0299501775972, nan, 0.400569607314, nan, 0.0562520088078, nan, nan, 0.0109632701935, nan, 0.0349055984631, nan, nan, 0.0597859849631, nan, 0.291851314555, nan, nan, 0.0625707269754, 0.0595626936977, nan, nan, nan, 0.126011326979, 0.171854204933, nan, 0.017947833926, nan, nan, 0.00602662101524, nan, nan, 0.0477453049387, 0.022346827786, nan, 0.0428667489767, nan, nan, nan, nan, 0.161515653453, 0.0201123973007, nan, nan, 0.0543833613783, 0.187843168965, nan, nan, nan, 0.0395511266957, 0.0635744398482, 0.02328988771, nan, nan, 0.124199827999, 0.0855880862791, nan
